symbol,strategy,profit_factor,return,win_rate,mdd,trades,sharpe
MERLUSDT,4_Volatility,0.4459791859014775,-57.471710541857334,42.857142857142854,-61.04774767103621,35,-1.5663741619914069
MERLUSDT,6_BTCCorr,0.6456823602461186,-17.20116429019386,33.33333333333333,-23.280915653820678,24,-0.7261851647424429
MERLUSDT,7_Ensemble,0.9565853281655645,-6.23169420880102,38.88888888888889,-57.932923985800045,18,0.1782352965519622
MERLUSDT,8_LongOnlyFear,1.0379748792567556,4.256706598051285,31.428571428571427,-27.89799419466738,35,0.2830738910719403
MERLUSDT,9_EMASimple,0.5919060191835552,-75.88733311925402,17.94871794871795,-84.75989803985883,39,-0.6130581141358539
MERLUSDT,10_BollingerMR,3.564701861964461,228.67595370002275,70.27027027027027,-21.5933234777932,37,2.694263201378796
METISUSDT,1_MultiTF,1.3350223098473244,45.70280969421168,48.38709677419355,-39.76791236024303,31,0.2933066915644277
METISUSDT,2_RSIMeanRev,1.0837295382042704,6.076464622312305,69.38775510204081,-26.324149406568452,49,0.22009060304342518
METISUSDT,3_Momentum,0.9631931326826864,-14.777017456246778,37.34177215189873,-60.05740420511606,158,0.1309921301413425
METISUSDT,4_Volatility,0.8383233845559216,-41.84931486595646,53.48837209302325,-54.057523702169,129,-0.20374524388086032
METISUSDT,6_BTCCorr,1.2822115809591166,119.66111065729588,40.50632911392405,-41.05282697747896,79,0.7703996095639992
METISUSDT,7_Ensemble,0.8297153617762635,-38.689991087723776,44.285714285714285,-57.984873947036576,70,-0.11403758232212452
METISUSDT,9_EMASimple,1.4315924301286642,206.07180743280966,37.634408602150536,-38.18355546924596,93,0.9542798437008148
METISUSDT,10_BollingerMR,0.6717639305827495,-55.73985987377601,59.25925925925925,-75.90075883244243,108,-0.4691406204536298
MEUSDT,1_MultiTF,1.6962586578902596,45.84898874698213,39.130434782608695,-35.614582852015296,23,0.3377534451328577
MEUSDT,2_RSIMeanRev,2.0901479282221813,35.4842858131794,66.66666666666666,-10.18682404053502,33,1.4144030027929841
MEUSDT,3_Momentum,1.1630041012434609,34.47819740244085,39.53488372093023,-22.41552320023684,86,0.6546311777276224
MEUSDT,4_Volatility,0.46053131135393005,-63.4166156491526,55.4054054054054,-64.89441830044782,74,-1.6383897936836755
MEUSDT,6_BTCCorr,0.9117681089182698,-9.902853711532556,36.36363636363637,-33.26495371564076,44,-0.0677829989295422
MEUSDT,7_Ensemble,1.4222808746431264,66.36278983472039,52.94117647058824,-46.748957084888765,34,0.849483130756784
MEUSDT,9_EMASimple,1.839070729271893,128.40439283002647,35.294117647058826,-25.91125839904127,51,1.0349674536752433
